category,name,phone,address,latitude,longitude,opening_hours,rental_info,description
14387,田徑/跑道,宜蘭大學田徑場,03-9357400#7194,宜蘭縣宜蘭市神農路一段1號,24.7452723178156,121.747881174088,一二三四五六日,付費對外場地租借,本田徑場興建於民國93年，於民國102年田徑場做部分修建，位於宜蘭大學校內，周邊另有兩座籃球場、三座排球場及戶外草地(小型足球場地)設施等休閒設施。
14388,籃球場,宜蘭大學田徑場,03-9357400#7194,宜蘭縣宜蘭市神農路一段1號,24.7452723178156,121.747881174088,一二三四五六日,付費對外場地租借,本田徑場興建於民國93年，於民國102年田徑場做部分修建，位於宜蘭大學校內，周邊另有兩座籃球場、三座排球場及戶外草地(小型足球場地)設施等休閒設施。
14389,排球場,宜蘭大學田徑場,03-9357400#7194,宜蘭縣宜蘭市神農路一段1號,24.7452723178156,121.747881174088,一二三四五六日,付費對外場地租借,本田徑場興建於民國93年，於民國102年田徑場做部分修建，位於宜蘭大學校內，周邊另有兩座籃球場、三座排球場及戶外草地(小型足球場地)設施等休閒設施。
14390,足球場,宜蘭大學田徑場,03-9357400#7194,宜蘭縣宜蘭市神農路一段1號,24.7452723178156,121.747881174088,一二三四五六日,付費對外場地租借,本田徑場興建於民國93年，於民國102年田徑場做部分修建，位於宜蘭大學校內，周邊另有兩座籃球場、三座排球場及戶外草地(小型足球場地)設施等休閒設施。
14391,籃球場,中華國中活動中心,03-9382704#117,宜蘭縣宜蘭市女中路一段100號,24.7501352008867,121.767276013015,,不開放對外場地租借,本場(館)興建於民國年，位於中華國中內，提供校內學生活動或承辦宜蘭縣政府運動競賽場地使用。
14392,籃球場,凱旋國中樂活館,03-9255600#403,宜蘭縣宜蘭市建業里10鄰縣政7街50巷1號,24.7247084602201,121.755681037903,六日,付費對外場地租借,本校體育館興建於民國102年3月完成啟用，位於本校西南側門旁，周邊另有本校戶外籃球場及田徑場等運動設施。
14393,羽球場,宜蘭國中活動中心,03-9322519,宜蘭縣宜蘭市樹人路37號,24.7626270535173,121.756936311722,六日,付費對外場地租借,本校雨天朝會場所，白天體育課場地及早晚宜蘭市羽球協進會長期借用。
14394,籃球場,宜蘭國中活動中心,03-9322519,宜蘭縣宜蘭市樹人路37號,24.7626270535173,121.756936311722,六日,付費對外場地租借,本校雨天朝會場所，白天體育課場地及早晚宜蘭市羽球協進會長期借用。
14395,籃球場,復興國中群育館,03-9322942#4311,宜蘭縣宜蘭市復興路二段77號,24.7491599892612,121.746582984924,,付費對外場地租借,"本運動場興建於民國77年,係供全校師生及社區民眾運動用‧"
14396,羽球場,復興國中群育館,03-9322942#4311,宜蘭縣宜蘭市復興路二段77號,24.7491599892612,121.746582984924,,付費對外場地租借,"本運動場興建於民國77年,係供全校師生及社區民眾運動用‧"
14398,籃球場,南屏國小學生活動中心,03-9323795#1104,宜蘭縣宜蘭市泰山路98號,24.7540327067457,121.742576837605,,不開放對外場地租借,本場(館)興建於民國91年，位於宜蘭市，周邊無兒童遊戲設施、戶外體健設施等休閒設施。 
14399,足球場,南屏國小學生活動中心,03-9323795#1104,宜蘭縣宜蘭市泰山路98號,24.7540327067457,121.742576837605,一二三四五,免費對外場地租借,本場(館)興建於民國91年，位於宜蘭市，周邊無兒童遊戲設施、戶外體健設施等休閒設施。 
14400,羽球場,新生國小體育館,03-9283791,宜蘭縣宜蘭市大坡路一段100號,24.7707738090171,121.753900051117,,付費對外場地租借,本場(館)興建於民國94年，位於校園西側，周邊另有露天籃球場、戶外體健設施等休閒設施。
14401,籃球場,新生國小體育館,03-9283791,宜蘭縣宜蘭市大坡路一段100號,24.7707738090171,121.753900051117,,付費對外場地租借,本場(館)興建於民國94年，位於校園西側，周邊另有露天籃球場、戶外體健設施等休閒設施。
14402,活動中心/多功能空間,中山國小樂活運動站,03-9322064#122,宜蘭縣宜蘭市崇聖街4號,24.7534372617079,121.75473690033,一二三四五,不開放對外場地租借,本站設置於民國101年，位於本校旭辰樓1樓，內有投籃機2台、冰棍球台2台、手足球2台及XBOX體感遊戲機2台。
14403,籃球場,中山國小籃球場,03-9322064,宜蘭縣宜蘭市崇聖街4號,24.7542167032431,121.754930019379,六日,不開放對外場地租借,本場興建於民國90年，位於本校中心點，周邊另有兒童遊戲設施及大溜滑梯等休閒設施。
14405,田徑/跑道,中山國小環形/直線慢跑道(非田徑場型),03-9322064,宜蘭縣宜蘭市崇聖街4號,24.753724681343,121.755407452583,一二三四五六日,免費對外場地租借,本跑到興建於民國90年，為直線80公尺跑道，設有7道。
14406,田徑/跑道,黎明國小田徑場,03-9383792#112,宜蘭縣宜蘭市校舍路1號,24.7509332726957,121.763679385185,一二三四五六日,付費對外場地租借,本場館為一綜合性室外場館，適合辦理小型籃球3對3比賽、躲避球比賽等，並有6道跑道及4座籃球架，為附近居民運動散步最佳場所。
14407,籃球場,黎明國小田徑場,03-9383792#112,宜蘭縣宜蘭市校舍路1號,24.7509332726957,121.763679385185,一二三四五六日,付費對外場地租借,本場館為一綜合性室外場館，適合辦理小型籃球3對3比賽、躲避球比賽等，並有6道跑道及4座籃球架，為附近居民運動散步最佳場所。
14409,籃球場,黎明國小體育館,03-9383792#112,宜蘭縣宜蘭市校舍路1號,24.7513838970092,121.763674020767,,付費對外場地租借,本場館為一綜合性室內運動場地，適合辦理籃球、羽球及躲避球等比賽用地，並有2座可昇降之籃球架，常舉辦縣內籃球比賽。
14411,羽球場,黎明國小體育館,03-9383792#112,宜蘭縣宜蘭市校舍路1號,24.7513838970092,121.763674020767,,付費對外場地租借,本場館為一綜合性室內運動場地，適合辦理籃球、羽球及躲避球等比賽用地，並有2座可昇降之籃球架，常舉辦縣內籃球比賽。
14412,健身房,室內體適能教室,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7441225570991,121.75342798233,,不開放對外場地租借,本場(館)興建於民國56年，為二樓式建築。面對建築，左側一、二樓分別為體適能教室及韻律教室。
14413,舞蹈教室,室內體適能教室,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7441225570991,121.75342798233,,不開放對外場地租借,本場(館)興建於民國56年，為二樓式建築。面對建築，左側一、二樓分別為體適能教室及韻律教室。
14414,田徑/跑道,蘭陽女中田徑場,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7446097451417,121.753653287888,一二三四五六日,不開放對外場地租借,本戶外運動設施包含200m跑道(八道)、鉛球場、鐵餅場、跳遠場及籃球場。上午7點前及下午5:10後，免費開放民眾使用。
14415,籃球場,蘭陽女中田徑場,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7446097451417,121.753653287888,一二三四五六日,不開放對外場地租借,本戶外運動設施包含200m跑道(八道)、鉛球場、鐵餅場、跳遠場及籃球場。上午7點前及下午5:10後，免費開放民眾使用。
14416,桌球場,蘭陽女中體育館,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7445025639362,121.753041744232,,不開放對外場地租借,本場(館)興建於民國68年，位於宜蘭市內，交通便利。
14417,籃球場,蘭陽女中體育館,03-9333819#239,宜蘭縣宜蘭市女中路二段355號,24.7445025639362,121.753041744232,,不開放對外場地租借,本場(館)興建於民國68年，位於宜蘭市內，交通便利。
14418,網球場,宜蘭運動公園網球場,03-9254034,宜蘭縣宜蘭市中山路一段755號,24.7372237695043,121.752269268036,一二三四五六日,付費對外場地租借,"74年10月動工，75年4月完工的戶外網球場，為壓克力舖面的場地，共計有12面球場，且具備全場夜間照明設備。一旁的網球場看台兼具美觀與實用，共可容納2,000名觀眾，坐在看台第一階的目光正好可以越過圍網看到端線，如此貼心的設計，著實令人感動。開放式的空間設計與周圍的景觀更為切合，是熱愛網球運動者的天堂。 "
14419,籃球場,宜蘭運動公園籃球場,03-9254034,宜蘭縣宜蘭市中山路一段755號,24.7378668930001,121.751689910889,一二三四五六日,付費對外場地租借,公園內共有十面壓克力面層的籃球場，其中四面更可兼作排球場，並具備全場夜間照明設備，可說是設備一流的場地。另外，為了提高安全性，特地將籃球架自端線至籃架基座前緣加長達2.8公尺(國際標準為1公尺)，以增加球員上籃時的緩衝空間，以減少碰撞籃架支柱之運動傷害。星期例假日時，籃球場更是青少年最多的聚集地，看著他們揮汗如雨的賣力演出，相信在這塊土地上必定會孕育出許多成功的 「灌籃高手」。
14420,田徑/跑道,宜蘭運動公園－田徑場,03-9254034,宜蘭市中山路一段755號,24.7386464321721,121.753621101379,一二三四五六日,付費對外場地租借,"在宜蘭運動公園內佔地最廣的非田徑場莫屬，67年5月動工，分3期施工，至69年3月完工啟用至今，在田徑場內舉辦的活動不勝枚舉，包括81年臺灣區運動會也假此地舉行。 田徑場內設有400公尺主跑道、跳遠助跑道等，以及具備可容納1萬2,000名觀眾的看臺，精緻而多功能的設計，讓競賽者在此屢創佳績。"
14421,田徑/跑道,宜蘭高商田徑場,03-9384147#311,宜蘭縣宜蘭市延平路50號,24.7549474252421,121.76606118679,一二三四五六日,免費對外場地租借,本校室外田徑場興建於民國88年，跑道200公尺，目前以提供體育教學及訓練田徑隊為主。
14422,排球場,宜蘭高商籃球場,03-9384147#330,宜蘭縣宜蘭市延平路50號,24.754879224704,121.766125559807,一二三四五六日,免費對外場地租借,本校室外籃球場有3面興建於民國88年10月，目前提供體育教學為主，假日開放一般民眾使用。
14423,籃球場,宜蘭高商籃球場,03-9384147#330,宜蘭縣宜蘭市延平路50號,24.7545869362596,121.765594482422,,免費對外場地租借,本(場)館興建於民國66年6月，館名為四維堂。目前以提供體育教學與訓練籃球隊為主。
14425,游泳池,蘭城晶英酒店,03-9351000,宜蘭縣宜蘭市民權路二段36號,24.7536001536372,121.750487089121,一二三四五六日,付費對外場地租借,範例：本游泳池興建於民國○年，設置有50M游泳池一座，25M教學池一座，並有SPA三溫暖、男女烤箱和蒸氣室、兒童遊戲池等休閒設施。
14426,田徑/跑道,凱旋國中田徑場,03-9255600#403,宜蘭縣宜蘭市建業里10鄰縣政7街50巷1號,24.7257149993778,121.755573749542,六日,付費對外場地租借,本校戶外田徑場興建於民國96年，位於校園西北側靠近建蘭南路旁，為提供本校師生教學運動及社區居民運動場地
14427,游泳池,黎明國小游泳池,03-9383792,宜蘭縣宜蘭市校舍路1號,24.7509027788988,121.764447256565,,付費對外場地租借,本校游泳池興建於民國105年，設置有25公尺共6道之游泳池一座。
14428,健身房,World Gym世界健身俱樂部宜蘭店,03-9369333,宜蘭縣宜蘭市舊城東路50號5-6樓,24.7579246670068,121.756648421178,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14429,健身房,動力健身休閒會館,03-9371300, 260宜蘭縣宜蘭市陽明路325、327號,24.7501489389125,121.760042309761,一二三四五六日,付費對外場地租借,本(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14430,健身房,國手運動休閒館,03-9321303,宜蘭縣宜蘭市新興路86號B1,24.7603205356912,121.757998466492,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14435,健身房,Lamigo 宜蘭宜興館,03-9324011,宜蘭縣宜蘭市宜興路一段30號,24.7485883760219,121.755570173154,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14436,游泳池,水築館游泳池,03-9369515,宜蘭縣宜蘭市金六結路239號,24.752903016665,121.738527417074,一二三四五六日,付費對外場地租借,範例：本校游泳池興建於民國○年，設置有50M游泳池一座，25M教學池一座，並有SPA三溫暖、男女烤箱和蒸氣室、兒童遊戲池等休閒設施。
14437,健身房,水築館游泳池,03-9369515,宜蘭縣宜蘭市金六結路239號,24.752903016665,121.738527417074,一二三四五六日,付費對外場地租借,範例：本校游泳池興建於民國○年，設置有50M游泳池一座，25M教學池一座，並有SPA三溫暖、男女烤箱和蒸氣室、兒童遊戲池等休閒設施。
14438,健身房,Curves宜蘭店,03-9368848,宜蘭縣宜蘭市女中路三段102號5樓,24.746066426,121.740612387657,一二三四五,不開放對外場地租借,本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14439,籃球場,中山小巨蛋體育館,03-9322064,宜蘭縣宜蘭市崇聖街4號,24.7537928825148,121.75522506237,六日,付費對外場地租借,為本校活動中心兼體育館
14440,桌球場,宜蘭國小桌球室,03-9322210,宜蘭縣宜蘭市崇聖街2號,24.752868729088,121.754398378671,,不開放對外場地租借,本校桌球教室興建於民國80年，位於本校辦公大樓地下一樓，為本校桌球體育班專用訓練室。
14441,籃球場,宜蘭國小籃球場,03-9322210,宜蘭縣宜蘭市崇聖街2號,24.7528458572106,121.754516047167,一二三四五六日,免費對外場地租借,本校籃球場興建於民國70年，位於校內內操場，周邊另設有躲避球場地
14442,羽球場,宜蘭國小學生活動中心,03-9322210#536,宜蘭縣宜蘭市崇聖街2號,24.7529111359077,121.754447221756,,不開放對外場地租借,本場管興建於民國85年，位於中山公園旁，惟校內羽毛球社團、桌球社團、舞蹈社團、扯鈴社團共同使用之綜合體育館
14443,桌球場,宜蘭國小學生活動中心,03-9322210#536,宜蘭縣宜蘭市崇聖街2號,24.7529111359077,121.754447221756,,不開放對外場地租借,本場管興建於民國85年，位於中山公園旁，惟校內羽毛球社團、桌球社團、舞蹈社團、扯鈴社團共同使用之綜合體育館
14444,籃球場,凱旋國小展藝館,03-9253793#104,宜蘭縣宜蘭市凱旋路130號,24.7251743334664,121.763378977776,一二三四,付費對外場地租借,興建於92年6月位於宜蘭縣立凱旋國民小學內，周邊另有一座兒童遊樂設施。
14445,健身房,那米哥運動會館,03-9310015,宜蘭縣宜蘭市宜光路一段30號,24.7486533320555,121.755745410919,一二三四五六日,付費對外場地租借,本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14446,羽球場,宜蘭高中育德堂,03-9324153#221,宜蘭縣宜蘭市復興路三段8號,24.7520927135689,121.743938326836,一二三四五六日,付費對外場地租借,本場館興建於民國56年，主要用於學生羽球教學及雨天足球校隊練習場地
14447,籃球場,宜蘭高中活動中心,03-9324153#112,宜蘭縣宜蘭市復興路三段8號,24.7513522315703,121.741577982903,一二三四五六日,付費對外場地租借,本場館興建於民國78年，主要用於學生體育教學、學生集會及籃球校隊使用。
14448,排球場,宜蘭高中籃、排球場,03-9324153#221,宜蘭縣宜蘭市復興路三段8號,24.7524580813505,121.742447018623,一二三四五六日,免費對外場地租借,本場(館)興建於民國71年，提供學生實施籃球及排球教學，及課後民眾使用。
14449,田徑/跑道,宜蘭高中田徑場,03-9324153#221,宜蘭縣宜蘭市復興路三段8號,24.7521024567237,121.743632555008,一二三四五六日,付費對外場地租借,本場興建於民國70年，主要用於田徑運動，可實施慢跑活動。
14450,游泳池,宜蘭高中游泳池,03-9324153#221,宜蘭縣宜蘭市復興路三段8號,24.7526334575041,121.741535067558,一二三四五六,不開放對外場地租借,本校游泳池興建於民國82年，於99年整建，設置有25M游泳池一座。
14451,籃球場,育才國小綜合籃球場,03-9253794#103,宜蘭縣宜蘭市進士路8號,24.734076314126,121.737334728241,一二三四五六日,不開放對外場地租借,本場興建於民國88年，位於育才國小校園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14452,田徑/跑道,中華國中田徑場,03-9382704#304,宜蘭縣宜蘭市女中路一段100號,24.749228192938,121.767509579659,一二三四五六日,不開放對外場地租借,本運動場所除田徑運動項目亦設有2座籃球場可供使用。其中一座籃球場也可做排球教學用途。
14453,籃球場,宜蘭市育才國小風雨操場,03-9253794#120,宜蘭縣宜蘭市進士路8號,24.7330972334927,121.73823441604,,不開放對外場地租借,建物於109年1月完工，2月啟用。風雨操場寬敞、舒適、涼爽、遮陽是學生下課的好去處。
14454,足球場,宜蘭高中足球場,0918161707,宜蘭縣宜蘭市復興路三段8號,24.7511643700984,121.741259135306,一二三四五,不開放對外場地租借,本校足球結合田徑場，周邊另有健康休閒設施。
14455,健身房,重量訓練室,03-9384147,宜蘭縣宜蘭市延平路50號,24.7544257389434,121.765058040619,,不開放對外場地租借,提供本校運動代表隊訓練使用。
14456,舞蹈教室,韻律教室,03-9384147,宜蘭縣宜蘭市延平路50號,24.7553415749592,121.766030770305,,不開放對外場地租借,提供本校體育課程及社團練習使用。
14457,網球場,宜蘭高商網球場,03-9384147,宜蘭縣宜蘭市延平路50號,24.7546011123201,121.766127329829,,免費對外場地租借,本校網球場提供教職員工及學生上課使用。
14458,田徑/跑道,運動場,03-9322519,宜蘭縣宜蘭市樹人路37號,24.7621650715793,121.757746070689,一二三四五六日,免費對外場地租借,學生上課使用田徑場
14459,籃球場,室外多功能球場,03-9322519,宜蘭縣宜蘭市樹人路37號,24.7621651931061,121.756800913699,一二三四五六日,免費對外場地租借,提供學生籃球及排球教學使用，並開放附近居民運動使用
14460,排球場,室外多功能球場,03-9322519,宜蘭縣宜蘭市樹人路37號,24.7621651931061,121.756800913699,一二三四五六日,免費對外場地租借,提供學生籃球及排球教學使用，並開放附近居民運動使用
14461,田徑/跑道,田徑場,03-9322942#5033,宜蘭縣宜蘭市復興路二段77號,24.7489813928664,121.747192758231,一二三四五六日,不開放對外場地租借,200米田徑環形跑道，中央天然草皮可做為足球場地。
14462,體操室,力行國小英才館韻律體操墊,03-9322309#282,宜蘭縣宜蘭市力行路152號,24.7638862431696,121.75473690033,,不開放對外場地租借,"力行國小英才館2樓鋪設韻律體操墊,供韻律體操訓練使用"
14463,籃球場,户外籃球場,03-9253793#101,宜蘭縣宜蘭市凱旋路130號,24.7244629271215,121.76317512989,六日,免費對外場地租借,戶外籃球場：周圍有綠美化，旁邊有廁所及走廊，鄰近大操場，有草地可玩遊戲。
14464,田徑/跑道,田徑場,03-9322077,宜蘭縣宜蘭市泰山路60號,24.7544773279158,121.747232079506,一二三四五六日,不開放對外場地租借,"PP材質環形跑到5道,最內圈175公尺 直道90公尺,7道 跳遠沙坑一座,助跑道14公尺"
14465,籃球場,宜蘭市河濱公園籃球場,03-9325164#302,宜蘭縣宜蘭市宜蘭橋,24.7649925902735,121.755707859994,一二三四五六日,免費對外場地租借,本場興建於民國85年，位於宜蘭河濱公園內，周邊有草坪及戶外籃球設施。
14466,棒壘球場,宜蘭市河濱公園壘球場,03-9325164#302,宜蘭縣宜蘭市西門橋,24.7583893723527,121.742460429668,一二三四五六日,免費對外場地租借,"本場興建於民國85年,位於西門橋旁"
14467,足球場,宜蘭市河濱公園足球場,03-9325164#302,宜蘭縣宜蘭市宜蘭橋,24.764763040804,121.757370829582,一二三四五六日,免費對外場地租借,本場(館)興建於民國85年，位於河濱公園內，場內計有11座足球門，周邊有草坪遊憩休閒設施。
14469,排球場,復興國中排球場,03-9322942#5033,宜蘭縣宜蘭市復興路二段77號,24.749013838399,121.747178435326,六日,不開放對外場地租借,57年2月完工排球場表面壓克力脫落美感很差
14470,籃球場,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,一二三四五六日,付費對外場地租借,宜蘭國民運動中心
14471,游泳池,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,一二三四五六日,付費對外場地租借,宜蘭國民運動中心
14472,健身房,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,一二三四五六日,不開放對外場地租借,宜蘭國民運動中心
14473,綜合/多功能場館,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,,付費對外場地租借,宜蘭國民運動中心
14475,羽球場,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,一二三四五六日,付費對外場地租借,宜蘭國民運動中心
14476,桌球場,宜蘭國民運動中心,03-9254566,宜蘭縣宜蘭市公園路66號,24.7382302469407,121.756160384292,一二三四五六日,付費對外場地租借,宜蘭國民運動中心
14478,足球場,宜蘭縣凱旋國民小學田徑場附設足球場,03-9253793,宜蘭縣宜蘭市凱旋路130號,24.7244629271215,121.76317512989,六日,付費對外場地租借,宜蘭縣凱旋國小大操場，主要作為田徑場使用，內附設1 個足球場，外附設 1 個籃球場，1 個足球場，其中籃球場也可以當作躲避球場使用。
14479,足球場,宜蘭縣凱旋國民小學田徑場附設足球場,03-9253793,宜蘭縣宜蘭市凱旋路130號,24.7244629271215,121.76317512989,六日,付費對外場地租借,宜蘭縣凱旋國小大操場，主要作為田徑場使用，內附設1 個足球場，外附設 1 個籃球場，1 個足球場，其中籃球場也可以當作躲避球場使用。
14480,足球場,凱旋國中戶外足球場,03-9255600#403,宜蘭縣宜蘭市建業里10鄰縣政7街50巷1號,24.7254844670159,121.756254962004,,付費對外場地租借,凱旋國中戶外足球場原於校舍興建完成後為第三教學大樓預定地，惟後因已無興建校舍需求，因此保留為自然草皮，自學校於106年正式成立足球社及足球隊後方開始使用該場地。
14481,籃球場,風雨操場,03-9985108#114,宜蘭縣南澳鄉澳花村中央路19號,24.3294172496968,121.73964020135,一二三四五六日,不開放對外場地租借,本風雨操場於108年4月正式啟用，因造型及顏色像彩虹，又稱彩虹風雨操場
14482,田徑/跑道,宜蘭縣南澳鄉綜合田徑場,03-9981915#231,272宜蘭縣南澳鄉大通路112-2號旁,24.4659498994061,121.799191832542,一二三四五六日,不開放對外場地租借,南澳綜合運動場」位於南澳高中的後方，場地遼闊寬廣，四周山巒圍繞，得天獨厚的自然資源使得操場綠意盎然、鳥語花香。 「南澳綜合運動場」具備田徑場、足球場地與跑道等功能，多元化的運動型態是一處民眾下班休閒活動的好去處。
14483,田徑/跑道,金岳國小操場,03-9981636,宜蘭縣南澳鄉金岳村 (路) 二號,24.4708809825504,121.776881217957,一二三四五六日,免費對外場地租借,操場於教室上方，屬於學校運動和升旗空間，旁邊有兒童遊戲設施。
14484,籃球場,澳花國小籃球場,03-9985108,宜蘭縣南澳鄉澳花村中央路19號,24.3292370637463,121.73959851265,一二三四五六日,免費對外場地租借,校園邊坡旁一座普通小學籃球場與教室及操場位置等高度落差約2公尺
14485,羽球場,澳花國小羽球場及草皮操場,03-9985108,宜蘭縣南澳鄉澳花村中央路19號,24.3292615038493,121.739716529846,一二三四五六日,免費對外場地租借,羽球場可當體育課上課使用及平時朝會集合場及削生活動場所 草皮操場為學生活動遊憩場所
14486,田徑/跑道,東澳國小操場,03-9986217,宜蘭縣南澳鄉東岳村蘇花路三段209號,24.521107435138,121.833502650261,一二三四五六日,付費對外場地租借,本場興建於民國75年位於東澳國小內，僅有紅土跑道。
14487,籃球場,南澳高中彩虹館,03-9981024,宜蘭縣南澳鄉蘇花路二段301號,24.4658420977522,121.801064014435,六日,付費對外場地租借,本場於民國95年1月啓用，提供本校各項集會，校隊訓練及學生體育課使用，館內設置舞台，重量訓練室，韻律教室，室內籃球球場，並於102年設置攀岩場，提供學攀岩活動體驗
14488,羽球場,南澳高中彩虹館,03-9981024,宜蘭縣南澳鄉蘇花路二段301號,24.4658420977522,121.801064014435,六日,付費對外場地租借,本場於民國95年1月啓用，提供本校各項集會，校隊訓練及學生體育課使用，館內設置舞台，重量訓練室，韻律教室，室內籃球球場，並於102年設置攀岩場，提供學攀岩活動體驗
14489,田徑/跑道,田徑場,03-9981486#13,宜蘭縣南澳鄉金洋村金洋路11號,24.4262589089392,121.749313507098,一二三四五六日,免費對外場地租借,本場(館)興建於民國56年9月，位於學校校區外，周邊另有社區綜合運動場等，原本運動場屬於紅土跑道，於109年興建完成全新PU跑道。
14490,田徑/跑道,武塔國小田徑場,03-9981632,宜蘭縣南澳鄉武塔村新溪路1號,24.4459091841364,121.777921915054,一二三四五六日,不開放對外場地租借,"操場邊設有籃球場和風景特殊的茄苳樹,及生態池,校內更大片廣擴綠油油的草地,學校也有建置完的露營區,周未更是外地旅客渡假的好去處."
14491,籃球場,武塔國小田徑場,03-9981632,宜蘭縣南澳鄉武塔村新溪路1號,24.4459091841364,121.777921915054,一二三四五六日,不開放對外場地租借,"操場邊設有籃球場和風景特殊的茄苳樹,及生態池,校內更大片廣擴綠油油的草地,學校也有建置完的露營區,周未更是外地旅客渡假的好去處."
14493,籃球場,碧候國小籃球場,03-9981634#202,宜蘭縣南澳鄉碧候村自覺巷38號,24.4738885928662,121.784992218018,六日,不開放對外場地租借,本場興建於民國99年，位於本校停車場邊，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
14495,足球場,七賢國小足球場,03-9221688,宜蘭縣員山鄉七賢村浮洲路30號,24.7178441650982,121.745068593667,一二三四五六日,付費對外場地租借,本場(館)興建於民國58年，位於七賢國小校園內，周邊另有兒童遊戲設施、60公尺紅沙土跑道。
14496,籃球場,七賢國小足球場,03-9221688,宜蘭縣員山鄉七賢村浮洲路30號,24.7178441650982,121.745068593667,六日,付費對外場地租借,本場(館)興建於民國58年，位於七賢國小校園內，周邊另有兒童遊戲設施、60公尺紅沙土跑道。
14497,籃球場,員山國中體育館,03-9222331#32,宜蘭縣員山鄉溫泉路92號,24.7503486765569,121.715126037598,,不開放對外場地租借,本館興建於民國93年，位於本校區內，內有籃球場、舞臺設施等。
14498,羽球場,員山國中體育館,03-9222331#32,宜蘭縣員山鄉溫泉路92號,24.7503486765569,121.715126037598,,不開放對外場地租借,本館興建於民國93年，位於本校區內，內有籃球場、舞臺設施等。
14499,籃球場,湖山國小風雨操場,03-9221174#113,宜蘭縣員山鄉枕山村坡城路54號,24.7790980959989,121.699419021606,六日,付費對外場地租借,本校風雨操場興建於民國103年，位於湖山國小內，為國小學生雨天室外體育課主要場地，主要為籃球設備設施，可做為躲避球、羽球、排球等球類運動使用之綜合球場。 
14500,籃球場,大湖國小風雨操場,03-9223584,宜蘭縣員山鄉湖東村蜊埤路55號,24.7475989294121,121.691363970708,一二三四五六日,付費對外場地租借,本場(館)原為綜合型球場，102年改建為風雨操場，主要功能為標準籃球場，設有標準籃框2座，學童練習籃框2座，兼為躲避球場地。
14501,籃球場,同樂國小風雨操場,03-9223543#105,宜蘭縣員山鄉同樂村新城路84之4號,24.7637644652308,121.729521453381,一二三四五六日,付費對外場地租借,本風雨操場於101年完工，周邊另有200公尺跑道
14503,籃球場,宜蘭縣,03-9224061#300,宜蘭縣員山鄉員山村復興路39號,24.7433546962206,121.722448468208,,付費對外場地租借,本場館興建於民國81年，位於員山國小內，周邊另有兒童遊戲設施、200公尺操場跑道等設施。
14504,羽球場,宜蘭縣,03-9224061#300,宜蘭縣員山鄉員山村復興路39號,24.7433546962206,121.722448468208,,付費對外場地租借,本場館興建於民國81年，位於員山國小內，周邊另有兒童遊戲設施、200公尺操場跑道等設施。
14505,田徑/跑道,內城國民中小學戶外活動場,03-9221846#231,宜蘭縣員山鄉內城村內城路486號,24.7207109222592,121.688475608826,六日,不開放對外場地租借,本校操場及籃球場為不同時期完成。籃球場位於社區活動中心旁。原為內城國小經管，已於102年8月與榮源國中合併為內城國民中小學。學校於103年9月遷移至新校舍後，現有場地移請宜蘭縣政府進行校舍活化規畫案中。
14506,羽球場,深溝國小健心館,03-9224870,宜蘭縣員山鄉深溝村惠民路266號,24.7234689004851,121.723802983761,六日,付費對外場地租借,本場(館)興建於民國94年，位於深溝國小校園內，周邊另有兒童遊戲設施。
14507,活動中心/多功能空間,內城國中(小)活動中心,03-9221846#231,宜蘭縣員山鄉內城村內城路545號,24.7178870985418,121.688794791698,,不開放對外場地租借,學校運動場地含籃球場、草皮操場及室內活動中心等。籃球場建置於88年，活動中心建置於82年。
14508,籃球場,員山國小室外籃球場,03-9224061#300,宜蘭縣員山鄉員山村復興路39號,24.7442524944165,121.721781939268,一二三四五六日,免費對外場地租借,"本場興建於民國81年,位於員山公園旁,週邊另有兒童遊戲設施"
